_ts|_flag|symbol|sector|exchange|country
0|+|CSX1.DE|Financial|XETRA|Switzerland
0|+|0QP5.L|Financial|LSE|Switzerland
0|+|CSN.MX|Financial|Mexico|Switzerland
0|+|CE.MI|Financial|Milan|Italy
0|+|CVAL.MI|Financial|Milan|Italy
0|+|ACA.PA|Financial|Paris|France
0|+|CCN.PA|Financial|Paris|France
0|+|CIV.PA|Financial|Paris|France
0|+|CRAV.PA|Financial|Paris|France
0|+|CRTO.PA|Financial|Paris|France
0|+|XCA.DE|Financial|XETRA|France
0|+|CRAP.PA|Financial|Paris|France
0|+|CRLA.PA|Financial|Paris|France
0|+|CMO.PA|Financial|Paris|France
0|+|CRLO.PA|Financial|Paris|France
0|+|CNF.PA|Financial|Paris|France
0|+|CRSU.PA|Financial|Paris|France
0|+|2891.TW|Financial|Taiwan|Taiwan
0|+|CYB.AX|Financial|ASX|United Kingdom
0|+|2356.HK|Financial|HKSE|Hong Kong
0|+|0440.HK|Financial|HKSE|Hong Kong
0|+|DANSKE.CO|Financial|Copenhagen|Denmark
0|+|D05.SI|Financial|SES|Singapore
0|+|DENABANK.BO|Financial|BSE|India
0|+|DENABANK.NS|Financial|NSE|India
0|+|DBK.DE|Financial|XETRA|Germany
0|+|DBK.MI|Financial|Milan|Germany
0|+|DBN.MX|Financial|Mexico|Germany
0|+|DPB.DE|Financial|XETRA|Germany
0|+|DXB.BR|Financial|Brussels|Belgium
0|+|DHANBANK.BO|Financial|BSE|India
0|+|DHANBANK.NS|Financial|NSE|India
0|+|DJUR.CO|Financial|Copenhagen|Denmark
0|+|2884.TW|Financial|Taiwan|Taiwan
0|+|EGDW|Financial|OTC BB|United States
0|+|2849.TW|Financial|Taiwan|Taiwan
0|+|EBO.DE|Financial|XETRA|Austria
0|+|EUROB.AT|Financial|Athens|Greece
0|+|2845.TW|Financial|Taiwan|Taiwan
0|+|FBK.MI|Financial|Milan|Italy
0|+|FBNK|Financial|NasdaqGS|United States
0|+|2892.TW|Financial|Taiwan|Taiwan
0|+|FRC|Financial|NYSE|United States
0|+|FMER|Financial|NasdaqGS|United States
0|+|FSB|Financial|NYSE|United States
0|+|FCBI|Financial|Other OTC|United States
0|+|0636.HK|Financial|HKSE|Hong Kong
0|+|2881.TW|Financial|Taiwan|Taiwan
0|+|GWB|Financial|NYSE|United States
0|+|GNBC|Financial|NasdaqGS|United States
0|+|SANMEXB.MX|Financial|Mexico|Mexico
0|+|GFNORTEO.MX|Financial|Mexico|Mexico
0|+|GGAL.BA|Financial|Buenos Aires|Argentina
0|+|GFINBURO.MX|Financial|Mexico|Mexico
0|+|GFMULTIO.MX|Financial|Mexico|Mexico
0|+|GRLA.CO|Financial|Copenhagen|Greenland
0|+|GRTB.L|Financial|LSE|Nigeria
0|+|HSBK.L|Financial|LSE|Kazakhstan
0|+|HBK|Financial|NasdaqCM|United States
0|+|0011.HK|Financial|HKSE|Hong Kong
0|+|HDFCBANK.BO|Financial|BSE|India
0|+|HDFCBANK.NS|Financial|NSE|India
0|+|HELG.OL|Financial|Oslo|Norway
0|+|HEOP|Financial|NasdaqCM|United States
0|+|HSPG.OL|Financial|Oslo|Norway
0|+|HOMB|Financial|NasdaqGS|United States
0|+|0005.HK|Financial|HKSE|United Kingdom
0|+|HBC1.DE|Financial|XETRA|United Kingdom
0|+|HBC2.DE|Financial|XETRA|United Kingdom
0|+|HBCN.MX|Financial|Mexico|United Kingdom
0|+|HSB.PA|Financial|Paris|United Kingdom
0|+|HSBA.L|Financial|LSE|United Kingdom
0|+|2880.TW|Financial|Taiwan|Taiwan
0|+|HVID.CO|Financial|Copenhagen|Denmark
0|+|ICICIBANK.BO|Financial|BSE|India
0|+|ICICIBANK.NS|Financial|NSE|India
0|+|IBN|Financial|NYSE|India
0|+|IDBI.BO|Financial|BSE|India
0|+|IDBI.NS|Financial|NSE|India
0|+|IDFCBANK.NS|Financial|NSE|India
0|+|INDIANB.BO|Financial|BSE|India
0|+|INDIANB.NS|Financial|NSE|India
0|+|IOB.BO|Financial|BSE|India
0|+|IOB.NS|Financial|NSE|India
0|+|ISSG.OL|Financial|Oslo|Norway
0|+|INDUSINDBK.BO|Financial|BSE|India
0|+|1398.HK|Financial|HKSE|China
0|+|INGA.MI|Financial|Milan|Netherlands
0|+|INGN.MX|Financial|Mexico|Netherlands
0|+|IES.DE|Financial|XETRA|Italy
0|+|ISP.MI|Financial|Milan|Italy
0|+|ISPR.MI|Financial|Milan|Italy
0|+|ITUB3.SA|Financial|Sao Paolo|Brazil
0|+|ITUB4.SA|Financial|Sao Paolo|Brazil
0|+|ITUBN.MX|Financial|Mexico|Brazil
0|+|CMC.DE|Financial|XETRA|United States
0|+|JPM.BA|Financial|Buenos Aires|United States
0|+|JPM.L|Financial|LSE|United States
0|+|JPM.MX|Financial|Mexico|United States
0|+|JPMC34F.SA|Financial|Sao Paolo|United States
0|+|JPM|Financial|NYSE|United States
0|+|KKB.L|Financial|LSE|Kazakhstan
0|+|36GK.L|Financial|LSE|Russia
0|+|VTBR.L|Financial|LSE|Russia
0|+|0MGD.L|Financial|LSE|Denmark
0|+|JYSK.CO|Financial|Copenhagen|Denmark
0|+|KTKBANK.BO|Financial|BSE|India
0|+|KTKBANK.NS|Financial|NSE|India
0|+|KBC.BR|Financial|Brussels|Belgium
0|+|2809.TW|Financial|Taiwan|Taiwan
0|+|KOTAKBANK.BO|Financial|BSE|India
0|+|KOTAKBANK.NS|Financial|NSE|India
0|+|KRE.CO|Financial|Copenhagen|Denmark
0|+|LASP.CO|Financial|Copenhagen|Denmark
0|+|LAKSHVILAS.BO|Financial|BSE|India
0|+|LB.TO|Financial|Toronto|Canada
0|+|LLD.DE|Financial|XETRA|United Kingdom
0|+|LLD2.DE|Financial|XETRA|United Kingdom
0|+|LLD2.L|Financial|LSE|United Kingdom
0|+|LLD5.L|Financial|LSE|United Kingdom
0|+|LLD6.L|Financial|LSE|United Kingdom
0|+|LLOY.L|Financial|LSE|United Kingdom
0|+|LYGN.MX|Financial|Mexico|United Kingdom
0|+|LOLB.CO|Financial|Copenhagen|Denmark
0|+|MFX.L|Financial|LSE|Isle of Man
0|+|MB.MI|Financial|Milan|Italy
0|+|MTGB|Financial|OTC BB|United States
0|+|2886.TW|Financial|Taiwan|Taiwan
0|+|MELG.OL|Financial|Oslo|Norway
0|+|MBK.DE|Financial|XETRA|Germany
0|+|MTUN.MX|Financial|Mexico|Japan
0|+|MTU|Financial|NYSE|Japan
0|+|MNBA.CO|Financial|Copenhagen|Denmark
0|+|MYS.AX|Financial|ASX|Australia
0|+|NA.TO|Financial|Toronto|Canada
0|+|ETE.AT|Financial|Athens|Greece
0|+|CCDS.L|Financial|LSE|United Kingdom
0|+|KN.PA|Financial|Paris|France
0|+|NCBS|Financial|NasdaqCM|United States
0|+|NDA-SEK.ST|Financial|Stockholm|Sweden
0|+|NRDF.CO|Financial|Copenhagen|Denmark
0|+|NORDJB.CO|Financial|Copenhagen|Denmark
0|+|NN-B.ST|Financial|Stockholm|Sweden
0|+|OAKV|Financial|Other OTC|United States
0|+|OFG|Financial|NYSE|United States
0|+|OLCB|Financial|Other OTC|United States
0|+|OSB.L|Financial|LSE|United Kingdom
0|+|OPB|Financial|NasdaqGS|United States
0|+|OJBA.CO|Financial|Copenhagen|Denmark
0|+|O39.SI|Financial|SES|Singapore
0|+|PWB.TO|Financial|Toronto|Canada
0|+|PWC.TO|Financial|Toronto|Canada
0|+|PUB|Financial|NasdaqCM|United States
0|+|TPEIR.AT|Financial|Athens|Greece
0|+|PVBC|Financial|NasdaqCM|United States
0|+|PSB.NS|Financial|NSE|India
0|+|PNB.BO|Financial|BSE|India
0|+|PNB.NS|Financial|NSE|India
0|+|QB7.DE|Financial|XETRA|Germany
0|+|RAW.DE|Financial|XETRA|Austria
0|+|RNST|Financial|NasdaqGS|United States
0|+|RILBA.CO|Financial|Copenhagen|Denmark
0|+|RY|Financial|NYSE|Canada
0|+|RY-PB.TO|Financial|Toronto|Canada
0|+|RY-PC.TO|Financial|Toronto|Canada
0|+|RY-PD.TO|Financial|Toronto|Canada
0|+|RY-PE.TO|Financial|Toronto|Canada
0|+|RY-PI.TO|Financial|Toronto|Canada
0|+|RY-PL.TO|Financial|Toronto|Canada
0|+|RY.TO|Financial|Toronto|Canada
0|+|RYN.MX|Financial|Mexico|Canada
0|+|RBS.L|Financial|LSE|United Kingdom
0|+|RYS1.DE|Financial|XETRA|United Kingdom
0|+|RYS2.DE|Financial|XETRA|United Kingdom
0|+|SALB.CO|Financial|Copenhagen|Denmark
0|+|SBBJ.BO|Financial|BSE|India
0|+|SBBJ.NS|Financial|NSE|India
0|+|SBER.L|Financial|LSE|Russia
0|+|SBNC.DE|Financial|XETRA|Russia
0|+|STB.L|Financial|LSE|United Kingdom
0|+|SFNC|Financial|NasdaqGS|United States
0|+|2890.TW|Financial|Taiwan|Taiwan
0|+|SKBN.OL|Financial|Oslo|Norway
0|+|SEB-A.ST|Financial|Stockholm|Sweden
0|+|SEB-C.ST|Financial|Stockholm|Sweden
0|+|SKJE.CO|Financial|Copenhagen|Denmark
0|+|SKUE.OL|Financial|Oslo|Norway
0|+|GLE.MI|Financial|Milan|France
0|+|SGE.DE|Financial|XETRA|France
0|+|SGE1.DE|Financial|XETRA|France
0|+|GLE.PA|Financial|Paris|France
0|+|SFBC|Financial|NasdaqCM|United States
0|+|SFST|Financial|NasdaqGM|United States
0|+|SPNO.CO|Financial|Copenhagen|Denmark
0|+|SBVG.OL|Financial|Oslo|Norway
0|+|NONG.OL|Financial|Oslo|Norway
0|+|NTSG.OL|Financial|Oslo|Norway
0|+|SOAG.OL|Financial|Oslo|Norway
0|+|RING.OL|Financial|Oslo|Norway
0|+|MING.OL|Financial|Oslo|Norway
0|+|SRBANK.OL|Financial|Oslo|Norway
0|+|MORG.OL|Financial|Oslo|Norway
0|+|SOR.OL|Financial|Oslo|Norway
0|+|SVEG.OL|Financial|Oslo|Norway
0|+|SPOG.OL|Financial|Oslo|Norway
0|+|2888.HK|Financial|HKSE|United Kingdom
0|+|STAN.L|Financial|LSE|United Kingdom
0|+|STBZ|Financial|NasdaqCM|United States
0|+|SBIN.NS|Financial|NSE|India
0|+|SBT.BO|Financial|BSE|India
0|+|SBT.NS|Financial|NSE|India
0|+|STL|Financial|NYSE|United States
0|+|STI|Financial|NYSE|United States
0|+|SHB-A.ST|Financial|Stockholm|Sweden
0|+|SHB-B.ST|Financial|Stockholm|Sweden
0|+|SWED-A.ST|Financial|Stockholm|Sweden
0|+|SYDB.CO|Financial|Copenhagen|Denmark
0|+|SYNDIBANK.BO|Financial|BSE|India
0|+|SYNDIBANK.NS|Financial|NSE|India
0|+|2812.TW|Financial|Taiwan|Taiwan
0|+|2887.TW|Financial|Taiwan|Taiwan
0|+|2834.TW|Financial|Taiwan|Taiwan
0|+|TLMR|Financial|NasdaqCM|United States
0|+|TCB|Financial|NYSE|United States
0|+|TCS.L|Financial|LSE|Cyprus
0|+|BNS|Financial|NYSE|Canada
0|+|FEDERALBNK.NS|Financial|NSE|India
0|+|PNC|Financial|NYSE|United States
0|+|SOUTHBANK.NS|Financial|NSE|India
0|+|TD|Financial|NYSE|Canada
0|+|TD.TO|Financial|Toronto|Canada
0|+|TOTA.CO|Financial|Copenhagen|Denmark
0|+|TOTG.OL|Financial|Oslo|Norway
0|+|TSC|Financial|NasdaqGS|United States
0|+|UCOBANK.NS|Financial|NSE|India
0|+|CRIH.DE|Financial|XETRA|Italy
0|+|UCG.MI|Financial|Milan|Italy
0|+|UCGR.MI|Financial|Milan|Italy
0|+|UNIONBANK.BO|Financial|BSE|India
0|+|UNIONBANK.NS|Financial|NSE|India
0|+|2838.TW|Financial|Taiwan|Taiwan
0|+|UBI.MI|Financial|Milan|Italy
0|+|UBOH|Financial|NasdaqGM|United States
0|+|UNITEDBNK.BO|Financial|BSE|India
0|+|UNITEDBNK.NS|Financial|NSE|India
0|+|U11.SI|Financial|SES|Singapore
0|+|UNTY|Financial|NasdaqGM|United States
0|+|VG8.DE|Financial|XETRA|Germany
0|+|VJBA.CO|Financial|Copenhagen|Denmark
0|+|VIJAYABANK.BO|Financial|BSE|India
0|+|VVL.OL|Financial|Oslo|Norway
0|+|NWT.DE|Financial|XETRA|United States
0|+|WFC.BA|Financial|Buenos Aires|United States
0|+|WFC.MX|Financial|Mexico|United States
0|+|WFCO34F.SA|Financial|Sao Paolo|United States
0|+|WFC|Financial|NYSE|United States
0|+|WBC.AX|Financial|ASX|Australia
0|+|WBC.NZ|Financial|NZSE|Australia
0|+|WBKC|Financial|NasdaqCM|United States
0|+|WUW.DE|Financial|XETRA|Germany
0|+|YESBANK.BO|Financial|BSE|India
0|+|YESBANK.NS|Financial|NSE|India
0|+|2885.TW|Financial|Taiwan|Taiwan
0|+|ALLY|Financial|NYSE|United States
0|+|ATAX|Financial|NasdaqGS|United States
0|+|AFRS|Financial|Other OTC|United States
0|+|AFRS|Financial|Other OTC|United States
0|+|AMP.L|Financial|LSE|United States
0|+|AI|Financial|NYSE|United States
0|+|AI.TO|Financial|Toronto|Canada
0|+|AVAILFC.BO|Financial|BSE|India
0|+|BHILTEX.BO|Financial|BSE|India
0|+|BA.BA|Financial|Buenos Aires|United States
0|+|BRT|Financial|NYSE|United States
0|+|CANFINHOME.BO|Financial|BSE|India
0|+|CNP.MI|Financial|Milan|Italy
0|+|CRISIL.BO|Financial|BSE|India
0|+|CRISIL.NS|Financial|NSE|India
0|+|DHRUVCA.BO|Financial|BSE|India
0|+|ECO.AX|Financial|ASX|Australia
0|+|EFC|Financial|NYSE|United States
0|+|ENDV|Financial|Other OTC|United States
0|+|ESNT|Financial|NYSE|Bermuda
0|+|FRP.L|Financial|LSE|United Kingdom
0|+|FMCC|Financial|OTC BB|United States
0|+|FNMA|Financial|OTC BB|United States
0|+|MLHBB.PA|Financial|Paris|France
0|+|FC.TO|Financial|Toronto|Canada
0|+|FN.TO|Financial|Toronto|Canada
0|+|GICHSGFIN.NS|Financial|NSE|India
0|+|GOWRALE.BO|Financial|BSE|India
0|+|GRC.V|Financial|TSXV|Canada
0|+|GRUH.NS|Financial|NSE|India
0|+|HALN|Financial|Other OTC|United States
0|+|HVCWE|Financial|OTC BB|United States
0|+|HVCWE|Financial|OTC BB|United States
0|+|HDFC.BO|Financial|BSE|India
0|+|HDFC.NS|Financial|NSE|India
0|+|HTGC|Financial|NYSE|United States
0|+|HTH|Financial|NYSE|United States
0|+|0388.HK|Financial|HKSE|Hong Kong
0|+|HCG.TO|Financial|Toronto|Canada
0|+|INTERHG.BO|Financial|BSE|India
0|+|IMH|Financial|NYSE MKT|United States
0|+|INDBNK.BO|Financial|BSE|India
0|+|INDIAHOME.BO|Financial|BSE|India
0|+|IBULHSGFIN.NS|Financial|NSE|India
0|+|INDOASIAF.BO|Financial|BSE|India
0|+|IOU.V|Financial|TSXV|Canada
0|+|0372.HK|Financial|HKSE|Hong Kong
0|+|KWF.V|Financial|TSXV|Canada
0|+|MLKRI.PA|Financial|Paris|France
0|+|TREE|Financial|NasdaqGS|United States
0|+|LICHSGFIN.BO|Financial|BSE|India
0|+|LICHSGFIN.NS|Financial|NSE|India
0|+|LD.PA|Financial|Paris|France
0|+|MNPLFIN.BO|Financial|BSE|India
0|+|MRLN|Financial|NasdaqGS|United States
0|+|MKP.TO|Financial|Toronto|Canada
0|+|MRCC|Financial|NasdaqGS|United States
0|+|MAB1.L|Financial|LSE|United Kingdom
0|+|N1H.AX|Financial|ASX|Australia
0|+|NSM|Financial|NYSE|United States
0|+|OCN|Financial|NYSE|United States
0|+|OSCAR.BO|Financial|BSE|India
0|+|PAG.L|Financial|LSE|United Kingdom
0|+|PARSHINV.BO|Financial|BSE|India
0|+|PFSI|Financial|NYSE|United States
0|+|PEP.AX|Financial|ASX|Australia
0|+|PSMH|Financial|Other OTC|United States
0|+|PFS.NS|Financial|NSE|India
0|+|REPCOHOME.NS|Financial|NSE|India
0|+|SAHARAHOUS.BO|Financial|BSE|India
0|+|SC|Financial|NYSE|United States
0|+|SIELFNS.BO|Financial|BSE|India
0|+|0993.HK|Financial|HKSE|Hong Kong
0|+|S35.SI|Financial|SES|Singapore
0|+|SREINFRA.BO|Financial|BSE|India
0|+|SREINFRA.NS|Financial|NSE|India
0|+|STANCAP.BO|Financial|BSE|India
0|+|SWRNASE.BO|Financial|BSE|India
0|+|TSLX|Financial|NYSE|United States
0|+|TRANSFIN.BO|Financial|BSE|India
0|+|TFL.BO|Financial|BSE|India
0|+|TFL.NS|Financial|NSE|India
0|+|TZZ.TO|Financial|Toronto|Canada
0|+|VRTA|Financial|NasdaqCM|United States
0|+|VRTB|Financial|NasdaqGS|United States
0|+|WD|Financial|NYSE|United States
0|+|WAC|Financial|NYSE|United States
0|+|WARNER.BO|Financial|BSE|India
0|+|WMC|Financial|NYSE|United States
0|+|AMC|Services|NYSE|United States
0|+|BTOW|Services|Other OTC|United States
0|+|CKEC|Services|NasdaqGS|United States
0|+|CNK|Services|NYSE|United States
0|+|DWA|Services|NasdaqGS|United States
0|+|EROS|Services|NYSE|United Kingdom
0|+|GBHL|Services|Other OTC|United States
0|+|IFLM|Services|Other OTC|United States
0|+|JUNP|Services|Other OTC|United States
0|+|LGF|Services|NYSE|United States
0|+|LGF.V|Services|TSXV|Canada
0|+|LYFE|Services|Other OTC|United States
0|+|PTSX|Services|NasdaqCM|United States
0|+|RDI|Services|NasdaqCM|United States
0|+|RGC|Services|NYSE|United States
0|+|SAPX|Services|Other OTC|United States
0|+|SAPX|Services|Other OTC|United States
0|+|ATVI|Technology|NasdaqGS|United States
0|+|AB1.AX|Technology|ASX|Hong Kong
0|+|ALL.AX|Technology|ASX|Australia
0|+|8025.HK|Technology|HKSE|Hong Kong
0|+|ATA.PA|Technology|Paris|France
0|+|AVID|Technology|NasdaqGS|United States
0|+|AXLX|Technology|Other OTC|United States
0|+|CYOU|Technology|NasdaqGS|China
0|+|8053.HK|Technology|HKSE|Hong Kong
0|+|DIB.MI|Technology|Milan|Italy
0|+|DQE.BO|Technology|BSE|India
0|+|DQE.NS|Technology|NSE|India
0|+|EBT.AX|Technology|ASX|Australia
0|+|ERT.DE|Technology|XETRA|United States
0|+|EA|Technology|NasdaqGS|United States
0|+|FRZT|Technology|Other OTC|United States
0|+|FDEV.L|Technology|LSE|United Kingdom
0|+|FUNCOM.OL|Technology|Oslo|Netherlands
0|+|G5EN.ST|Technology|Stockholm|Sweden
0|+|GIGM|Technology|NasdaqCM|Taiwan
0|+|GLUU|Technology|NasdaqGS|United States
0|+|GRVY|Technology|NasdaqCM|South Korea
0|+|GRAS|Technology|Other OTC|United States
0|+|GRAS|Technology|Other OTC|United States
0|+|ALGCM.PA|Technology|Paris|France
0|+|HUGO.OL|Technology|Oslo|Denmark
0|+|ICI.AX|Technology|ASX|Australia
0|+|DSKY|Technology|NasdaqGS|China
0|+|IMGX|Technology|Other OTC|United States
0|+|ITQ.AX|Technology|ASX|Australia
0|+|KNM.L|Technology|LSE|Japan
0|+|KZ|Technology|NasdaqGS|China
0|+|COOL|Technology|NasdaqCM|United States
0|+|MGT|Technology|NYSE MKT|United States
0|+|MSG.L|Technology|LSE|United Kingdom
0|+|APPZE|Technology|OTC BB|United States
0|+|APPZE|Technology|OTC BB|United States
0|+|APPZE|Technology|OTC BB|United States
0|+|NKTN.L|Technology|LSE|Gibraltar
0|+|NET-B.ST|Technology|Stockholm|Sweden
0|+|0777.HK|Technology|HKSE|China
0|+|NYX.V|Technology|TSXV|United States
0|+|PKGM|Technology|OTC BB|United States
0|+|RNWK|Technology|NasdaqGS|United States
0|+|ROVI|Technology|NasdaqGS|United States
0|+|STIE|Technology|Other OTC|China
0|+|SOUL|Technology|OTC BB|United States
0|+|TTWO|Technology|NasdaqGS|United States
0|+|SGZ.V|Technology|TSXV|Canada
0|+|NCTY|Technology|NasdaqGS|China
0|+|SCR.V|Technology|TSXV|Canada
0|+|TNG.V|Technology|TSXV|Canada
0|+|UBI.PA|Technology|Paris|France
0|+|1282.HK|Technology|HKSE|Hong Kong
0|+|ZNGA|Technology|NasdaqGS|United States
0|+|ASKH|Services|OTC BB|New Zealand
0|+|GNUS|Services|OTC BB|United States
0|+|GNUS|Services|OTC BB|United States
0|+|TWMC|Services|NasdaqGM|United States
0|+|AEYE|Technology|Other OTC|United States
0|+|BBOX|Technology|NasdaqGS|United States
0|+|CNTF|Technology|NasdaqGS|China
0|+|CSCO|Technology|NasdaqGS|United States
0|+|CNCG|Technology|Other OTC|United States
0|+|DGII|Technology|NasdaqGS|United States
0|+|ELON|Technology|NasdaqGS|United States
0|+|EXTR|Technology|NasdaqGS|United States
0|+|FNSR|Technology|NasdaqGS|United States
0|+|GIMO|Technology|NYSE|United States
0|+|JUMT|Technology|Other OTC|United States
0|+|JNPR|Technology|NYSE|United States
0|+|LTRX|Technology|NasdaqCM|United States
0|+|LTTC|Technology|Other OTC|United States
0|+|MRVC|Technology|NasdaqCM|United States
0|+|TRKK|Technology|OTC BB|United Kingdom
0|+|PANW|Technology|NYSE|United States
0|+|PMOZ|Technology|Other OTC|United States
0|+|SILC|Technology|NasdaqGS|Israel
0|+|SMCI|Technology|NasdaqGS|United States
0|+|SCMR|Technology|Other OTC|United States
0|+|VGTL|Technology|Other OTC|United States
0|+|ZAYO|Technology|NYSE|United States
0|+|AHGP|Basic Materials|NasdaqGS|United States
0|+|BMXI|Basic Materials|Other OTC|United States
0|+|CERX|Basic Materials|Other OTC|United States
0|+|CERX|Basic Materials|Other OTC|United States
0|+|DDC|Basic Materials|NYSE|Canada
0|+|FELP|Basic Materials|NYSE|United States
0|+|HNRG|Basic Materials|NasdaqCM|United States
0|+|CETC|Basic Materials|NasdaqCM|China
0|+|CETC|Basic Materials|NasdaqCM|China
0|+|LLEN|Basic Materials|Other OTC|United States
0|+|LKAI|Basic Materials|Other OTC|United States
0|+|LKAI|Basic Materials|Other OTC|United States
0|+|MMEX|Basic Materials|Other OTC|United States
0|+|MDM|Basic Materials|NasdaqGS|Canada
0|+|MXOM|Basic Materials|Other OTC|Canada
0|+|SRCH|Basic Materials|Other OTC|United States
0|+|SXC|Basic Materials|NYSE|United States
0|+|SXCP|Basic Materials|NYSE|United States
0|+|TANH|Basic Materials|NasdaqCM|China
0|+|TTXP|Basic Materials|Other OTC|United States
0|+|SGZH|Basic Materials|Other OTC|United States
0|+|SGZH|Basic Materials|Other OTC|United States
0|+|WLB|Basic Materials|NasdaqGM|United States
0|+|WMLP|Basic Materials|NYSE|United States
0|+|YZC|Basic Materials|NYSE|China
0|+|ACCO|Consumer Goods|NYSE|United States
0|+|EBF|Consumer Goods|NYSE|United States
0|+|OSLH|Consumer Goods|Other OTC|United States
0|+|SR|Consumer Goods|NYSE|United States
0|+|ABAN.NS|Basic Materials|NSE|India
0|+|AAV|Basic Materials|NYSE|Canada
0|+|AFS-H.V|Basic Materials|TSXV|Canada
0|+|AKT-A.TO|Basic Materials|Toronto|Canada
0|+|AKT-B.TO|Basic Materials|Toronto|Canada
0|+|AEGG|Basic Materials|Other OTC|United States
0|+|AMSE|Basic Materials|OTC BB|United States
0|+|AR|Basic Materials|NYSE|United States
0|+|AR.TO|Basic Materials|Toronto|United States
0|+|ARCHER.OL|Basic Materials|Oslo|Bermuda
0|+|AKVA|Basic Materials|Other OTC|United States
0|+|ASIANOI.BO|Basic Materials|BSE|India
0|+|ATW|Basic Materials|NYSE|United States
0|+|ATW.V|Basic Materials|TSXV|Canada
0|+|AOGC|Basic Materials|Other OTC|Australia
0|+|AOGN|Basic Materials|Other OTC|United States
0|+|AWDR.OL|Basic Materials|Oslo|United Kingdom
0|+|BRCOQ|Basic Materials|Other OTC|United States
0|+|BBG|Basic Materials|NYSE|United States
0|+|BLKG|Basic Materials|OTC BB|United States
0|+|BLR.V|Basic Materials|TSXV|Canada
0|+|BLVN.L|Basic Materials|LSE|United Kingdom
0|+|BBEPQ|Basic Materials|Other OTC|United States
0|+|0933.HK|Basic Materials|HKSE|Hong Kong
0|+|CEU.TO|Basic Materials|Toronto|Canada
0|+|CET.TO|Basic Materials|Toronto|Canada
0|+|CVE|Basic Materials|NYSE|Canada
0|+|COIL|Basic Materials|Other OTC|United States
0|+|CEO|Basic Materials|NYSE|Hong Kong
0|+|CXO|Basic Materials|NYSE|United States
0|+|XBOR|Basic Materials|Other OTC|United States
0|+|CRT|Basic Materials|NYSE|United States
0|+|4DS.DE|Basic Materials|XETRA|Germany
0|+|DO.MX|Basic Materials|Mexico|United States
0|+|DO|Basic Materials|NYSE|United States
0|+|ECT|Basic Materials|NYSE|United States
0|+|EGYH|Basic Materials|Other OTC|United States
0|+|ERF|Basic Materials|NYSE|Canada
0|+|ESV|Basic Materials|NYSE|United Kingdom
0|+|ESI.TO|Basic Materials|Toronto|Canada
0|+|EEN.V|Basic Materials|TSXV|Argentina
0|+|EVEP|Basic Materials|NasdaqGS|United States
0|+|EXI.L|Basic Materials|LSE|Isle of Man
0|+|5FL.SI|Basic Materials|SES|Singapore
0|+|FORC|Basic Materials|Other OTC|United States
0|+|FOE.OL|Basic Materials|Oslo|Norway
0|+|FOH.DE|Basic Materials|XETRA|Norway
0|+|GMET|Basic Materials|Other OTC|United States
0|+|GPRK|Basic Materials|NYSE|Chile
0|+|GDG.L|Basic Materials|LSE|China
0|+|GDL.L|Basic Materials|LSE|China
0|+|GKP.L|Basic Materials|LSE|Bermuda
0|+|HNL.L|Basic Materials|LSE|Netherlands
0|+|HK|Basic Materials|NYSE|United States
0|+|HWK-A.V|Basic Materials|TSXV|Canada
0|+|HWKR|Basic Materials|OTC BB|United States
0|+|HP|Basic Materials|NYSE|United States
0|+|HERO|Basic Materials|NasdaqGM|United States
0|+|HENC|Basic Materials|Other OTC|United States
0|+|HGT|Basic Materials|NYSE|United States
0|+|ICD|Basic Materials|NYSE|United States
0|+|IDNG|Basic Materials|Other OTC|United States
0|+|FQ7.SI|Basic Materials|SES|Singapore
0|+|JYHW|Basic Materials|Other OTC|United States
0|+|JINDRILL.BO|Basic Materials|BSE|India
0|+|JINDRILL.NS|Basic Materials|NSE|India
0|+|JDOGQ|Basic Materials|Other OTC|United States
0|+|LE.V|Basic Materials|TSXV|Canada
0|+|LDP.L|Basic Materials|LSE|United Kingdom
0|+|MAH.V|Basic Materials|TSXV|Canada
0|+|MAD.AX|Basic Materials|ASX|Australia
0|+|MRD|Basic Materials|NasdaqGS|United States
0|+|1555.HK|Basic Materials|HKSE|Hong Kong
0|+|MGUY|Basic Materials|Other OTC|United States
0|+|NBR|Basic Materials|NYSE|Bermuda
0|+|NE|Basic Materials|NYSE|United Kingdom
0|+|NADL|Basic Materials|NYSE|Bermuda
0|+|NOG|Basic Materials|NYSE MKT|United States
0|+|ORIG|Basic Materials|NasdaqGS|United States
0|+|ODL.OL|Basic Materials|Oslo|Bermuda
0|+|OMV.DE|Basic Materials|XETRA|Austria
0|+|OWI.V|Basic Materials|TSXV|Canada
0|+|ONGC.NS|Basic Materials|NSE|India
0|+|OEDVQ|Basic Materials|Other OTC|United States
0|+|PACD|Basic Materials|NYSE|United States
0|+|PANR.L|Basic Materials|LSE|United Kingdom
0|+|PDGO|Basic Materials|Other OTC|United States
0|+|PTEN|Basic Materials|NasdaqGS|United States
0|+|PGSI|Basic Materials|Other OTC|United States
0|+|PGH|Basic Materials|NYSE|Canada
